transaction_id;timestamp;account_id;destination_account;amount;currency;transaction_type;channel;terminal_id;merchant_id;card_number_masked;auth_method;response_code;status;processing_time_ms;switch_id;is_suspicious;fraud_pattern;customer_segment;account_age_days;failed_txn_ratio_7d;avg_time_between_txns;avg_txn_amount_7d;txn_count_24h;hour_of_day;day_of_week;is_holiday;previous_response_code;merchant_category;merchant_risk_score;geo_distance_last_tx;device_risk_level;device_country
TX06819;16:29.1;A000068;A001840;4690.56;PEN;Pago;AGT;T0058;M0026;**** **** **** 6819;OTP;0;Fraudulenta;856;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;5026.39;0;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06820;16:19.1;A000068;A001840;4763.05;PEN;Pago;AGT;T0058;M0026;**** **** **** 6820;OTP;0;Fraudulenta;806;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;5699.21;1;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06821;16:09.1;A000068;A001840;1472.97;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6821;PIN;0;Aprobada;371;SW01;0;NULL;Regular;1481;1.27;77.09;1546.82;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06822;15:59.1;A000068;A001840;647.78;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6822;PIN;0;Aprobada;756;SW01;0;NULL;Regular;1481;1.27;77.09;593.57;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06823;15:49.1;A000068;A001840;4433.25;PEN;Pago;AGT;T0058;M0026;**** **** **** 6823;OTP;0;Fraudulenta;274;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3731.44;9;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06824;15:39.1;A000068;A001840;172.66;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6824;PIN;0;Aprobada;122;SW01;0;NULL;Regular;1481;1.27;77.09;198.93;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06825;15:29.1;A000068;A001840;672.47;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6825;PIN;0;Aprobada;258;SW01;0;NULL;Regular;1481;1.27;77.09;677.19;8;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06826;15:19.1;A000068;A001840;1624.97;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6826;PIN;0;Aprobada;228;SW01;0;NULL;Regular;1481;1.27;77.09;1505.44;5;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06827;15:09.1;A000068;A001840;3437.62;PEN;Pago;AGT;T0058;M0026;**** **** **** 6827;OTP;0;Aprobada;922;SW01;0;NULL;Regular;1481;1.27;77.09;3360.44;8;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06828;14:59.1;A000068;A001840;2651.08;PEN;Pago;AGT;T0058;M0026;**** **** **** 6828;OTP;0;Aprobada;151;SW01;0;NULL;Regular;1481;1.27;77.09;2287.89;4;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06829;14:49.1;A000068;A001840;1285.58;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6829;PIN;0;Aprobada;457;SW01;0;NULL;Regular;1481;1.27;77.09;1312.63;8;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06830;14:39.1;A000068;A001840;1883.2;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6830;PIN;0;Aprobada;982;SW01;0;NULL;Regular;1481;1.27;77.09;1749.6;5;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06831;14:29.1;A000068;A001840;3159.25;PEN;Pago;AGT;T0058;M0026;**** **** **** 6831;OTP;0;Aprobada;897;SW01;0;NULL;Regular;1481;1.27;77.09;3038.66;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06832;14:19.1;A000068;A001840;4009.71;PEN;Pago;AGT;T0058;M0026;**** **** **** 6832;OTP;0;Fraudulenta;677;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3639.82;9;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06833;14:09.1;A000068;A001840;4219.59;PEN;Pago;AGT;T0058;M0026;**** **** **** 6833;OTP;0;Fraudulenta;342;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;5027.22;6;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06834;13:59.1;A000068;A001840;3097.89;PEN;Pago;AGT;T0058;M0026;**** **** **** 6834;OTP;0;Aprobada;908;SW01;0;NULL;Regular;1481;1.27;77.09;2862.82;6;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06835;13:49.1;A000068;A001840;4532.94;PEN;Pago;AGT;T0058;M0026;**** **** **** 6835;OTP;0;Fraudulenta;198;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4302.45;5;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06836;13:39.1;A000068;A001840;3350.2;PEN;Pago;AGT;T0058;M0026;**** **** **** 6836;OTP;0;Aprobada;202;SW01;0;NULL;Regular;1481;1.27;77.09;3393.14;6;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06837;13:29.1;A000068;A001840;846.76;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6837;PIN;0;Aprobada;757;SW01;0;NULL;Regular;1481;1.27;77.09;690.53;4;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06838;13:19.1;A000068;A001840;2182.28;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6838;PIN;0;Aprobada;552;SW01;0;NULL;Regular;1481;1.27;77.09;2383.71;2;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06839;13:09.1;A000068;A001840;1496.97;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6839;PIN;0;Aprobada;715;SW01;0;NULL;Regular;1481;1.27;77.09;1743.44;1;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06840;12:59.1;A000068;A001840;3230.01;PEN;Pago;AGT;T0058;M0026;**** **** **** 6840;OTP;0;Aprobada;204;SW01;0;NULL;Regular;1481;1.27;77.09;3732.31;2;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06841;12:49.1;A000068;A001840;1544.25;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6841;PIN;0;Aprobada;941;SW01;0;NULL;Regular;1481;1.27;77.09;1681.48;1;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06842;12:39.1;A000068;A001840;1505.71;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6842;PIN;0;Aprobada;370;SW01;0;NULL;Regular;1481;1.27;77.09;1683.79;8;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06843;12:29.1;A000068;A001840;3074.54;PEN;Pago;AGT;T0058;M0026;**** **** **** 6843;OTP;0;Aprobada;517;SW01;0;NULL;Regular;1481;1.27;77.09;3164.37;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06844;12:19.1;A000068;A001840;3332.29;PEN;Pago;AGT;T0058;M0026;**** **** **** 6844;OTP;0;Aprobada;536;SW01;0;NULL;Regular;1481;1.27;77.09;3169.29;3;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06845;12:09.1;A000068;A001840;1634.36;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6845;PIN;0;Aprobada;908;SW01;0;NULL;Regular;1481;1.27;77.09;1810.01;6;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06846;11:59.1;A000068;A001840;435.31;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6846;PIN;0;Aprobada;876;SW01;0;NULL;Regular;1481;1.27;77.09;373.27;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06847;11:49.1;A000068;A001840;3120.06;PEN;Pago;AGT;T0058;M0026;**** **** **** 6847;OTP;0;Aprobada;289;SW01;0;NULL;Regular;1481;1.27;77.09;3150.31;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06848;11:39.1;A000068;A001840;1217.35;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6848;PIN;0;Aprobada;147;SW01;0;NULL;Regular;1481;1.27;77.09;1150.02;8;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06849;11:29.1;A000068;A001840;2970.09;PEN;Pago;AGT;T0058;M0026;**** **** **** 6849;OTP;0;Aprobada;761;SW01;0;NULL;Regular;1481;1.27;77.09;3561.67;0;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06850;11:19.1;A000068;A001840;4756.48;PEN;Pago;AGT;T0058;M0026;**** **** **** 6850;OTP;0;Fraudulenta;506;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4371.4;4;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06851;11:09.1;A000068;A001840;2902.1;PEN;Pago;AGT;T0058;M0026;**** **** **** 6851;OTP;0;Aprobada;766;SW01;0;NULL;Regular;1481;1.27;77.09;3444.19;3;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06852;10:59.1;A000068;A001840;2860.09;PEN;Pago;AGT;T0058;M0026;**** **** **** 6852;OTP;0;Aprobada;410;SW01;0;NULL;Regular;1481;1.27;77.09;2873.93;3;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06853;10:49.1;A000068;A001840;1685.27;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6853;PIN;0;Aprobada;144;SW01;0;NULL;Regular;1481;1.27;77.09;1903.32;0;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06854;10:39.1;A000068;A001840;274.96;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6854;PIN;0;Aprobada;177;SW01;0;NULL;Regular;1481;1.27;77.09;232.08;3;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06855;10:29.1;A000068;A001840;1518.73;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6855;PIN;0;Aprobada;892;SW01;0;NULL;Regular;1481;1.27;77.09;1306.26;3;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06856;10:19.1;A000068;A001840;4159.63;PEN;Pago;AGT;T0058;M0026;**** **** **** 6856;OTP;0;Fraudulenta;511;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4663.6;2;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06857;10:09.1;A000068;A001840;4394.22;PEN;Pago;AGT;T0058;M0026;**** **** **** 6857;OTP;0;Fraudulenta;553;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4460.09;9;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06858;09:59.1;A000068;A001840;3392.5;PEN;Pago;AGT;T0058;M0026;**** **** **** 6858;OTP;0;Aprobada;992;SW01;0;NULL;Regular;1481;1.27;77.09;3591.54;1;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06859;09:49.1;A000068;A001840;1255.89;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6859;PIN;0;Aprobada;826;SW01;0;NULL;Regular;1481;1.27;77.09;1072.06;8;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06860;09:39.1;A000068;A001840;3099.75;PEN;Pago;AGT;T0058;M0026;**** **** **** 6860;OTP;0;Aprobada;637;SW01;0;NULL;Regular;1481;1.27;77.09;2608.44;4;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06861;09:29.1;A000068;A001840;4860.21;PEN;Pago;AGT;T0058;M0026;**** **** **** 6861;OTP;0;Fraudulenta;469;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4565.19;0;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06862;09:19.1;A000068;A001840;3626.8;PEN;Pago;AGT;T0058;M0026;**** **** **** 6862;OTP;0;Aprobada;882;SW01;0;NULL;Regular;1481;1.27;77.09;3649.54;0;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06863;09:09.1;A000068;A001840;3531.74;PEN;Pago;AGT;T0058;M0026;**** **** **** 6863;OTP;0;Aprobada;210;SW01;0;NULL;Regular;1481;1.27;77.09;3615.66;8;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06864;08:59.1;A000068;A001840;1056.73;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6864;PIN;0;Aprobada;360;SW01;0;NULL;Regular;1481;1.27;77.09;1233.6;5;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06865;08:49.1;A000068;A001840;2470.31;PEN;Pago;AGT;T0058;M0026;**** **** **** 6865;OTP;0;Aprobada;929;SW01;0;NULL;Regular;1481;1.27;77.09;2760.45;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06866;08:39.1;A000068;A001840;758.54;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6866;PIN;0;Aprobada;835;SW01;0;NULL;Regular;1481;1.27;77.09;761.16;1;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06867;08:29.1;A000068;A001840;2518.03;PEN;Pago;AGT;T0058;M0026;**** **** **** 6867;OTP;0;Aprobada;789;SW01;0;NULL;Regular;1481;1.27;77.09;2290.95;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06868;08:19.1;A000068;A001840;549.47;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6868;PIN;0;Aprobada;219;SW01;0;NULL;Regular;1481;1.27;77.09;480.41;4;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06869;08:09.1;A000068;A001840;4599.32;PEN;Pago;AGT;T0058;M0026;**** **** **** 6869;OTP;0;Fraudulenta;892;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4313.39;8;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06870;07:59.1;A000068;A001840;2117.8;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6870;PIN;0;Aprobada;891;SW01;0;NULL;Regular;1481;1.27;77.09;1846.13;5;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06871;07:49.1;A000068;A001840;4460.56;PEN;Pago;AGT;T0058;M0026;**** **** **** 6871;OTP;0;Fraudulenta;693;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4120.35;6;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06872;07:39.1;A000068;A001840;2597.25;PEN;Pago;AGT;T0058;M0026;**** **** **** 6872;OTP;0;Aprobada;635;SW01;0;NULL;Regular;1481;1.27;77.09;2980.1;3;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06873;07:29.1;A000068;A001840;2297.11;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6873;PIN;0;Aprobada;833;SW01;0;NULL;Regular;1481;1.27;77.09;2301.04;8;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06874;07:19.1;A000068;A001840;3353.68;PEN;Pago;AGT;T0058;M0026;**** **** **** 6874;OTP;0;Aprobada;216;SW01;0;NULL;Regular;1481;1.27;77.09;3343.5;1;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06875;07:09.1;A000068;A001840;2152.01;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6875;PIN;0;Aprobada;537;SW01;0;NULL;Regular;1481;1.27;77.09;2305.57;4;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06876;06:59.1;A000068;A001840;18.72;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6876;PIN;0;Aprobada;795;SW01;0;NULL;Regular;1481;1.27;77.09;18.58;4;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06877;06:49.1;A000068;A001840;2651.65;PEN;Pago;AGT;T0058;M0026;**** **** **** 6877;OTP;0;Aprobada;133;SW01;0;NULL;Regular;1481;1.27;77.09;2444.14;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06878;06:39.1;A000068;A001840;4430.64;PEN;Pago;AGT;T0058;M0026;**** **** **** 6878;OTP;0;Fraudulenta;913;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4148.39;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06879;06:29.1;A000068;A001840;2083.41;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6879;PIN;0;Aprobada;644;SW01;0;NULL;Regular;1481;1.27;77.09;2429.01;6;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06880;06:19.1;A000068;A001840;3220.53;PEN;Pago;AGT;T0058;M0026;**** **** **** 6880;OTP;0;Aprobada;791;SW01;0;NULL;Regular;1481;1.27;77.09;3032.49;3;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06881;06:09.1;A000068;A001840;2342.88;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6881;PIN;0;Aprobada;210;SW01;0;NULL;Regular;1481;1.27;77.09;2183.38;4;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06882;05:59.1;A000068;A001840;1512.23;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6882;PIN;0;Aprobada;561;SW01;0;NULL;Regular;1481;1.27;77.09;1725.69;6;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06883;05:49.1;A000068;A001840;2337.24;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6883;PIN;0;Aprobada;973;SW01;0;NULL;Regular;1481;1.27;77.09;2555.29;8;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06884;05:39.1;A000068;A001840;4392.37;PEN;Pago;AGT;T0058;M0026;**** **** **** 6884;OTP;0;Fraudulenta;360;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3850.96;3;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06885;05:29.1;A000068;A001840;2007.45;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6885;PIN;0;Aprobada;141;SW01;0;NULL;Regular;1481;1.27;77.09;1615.67;9;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06886;05:19.1;A000068;A001840;3555.6;PEN;Pago;AGT;T0058;M0026;**** **** **** 6886;OTP;0;Aprobada;172;SW01;0;NULL;Regular;1481;1.27;77.09;3991.66;5;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06887;05:09.1;A000068;A001840;2791.64;PEN;Pago;AGT;T0058;M0026;**** **** **** 6887;OTP;0;Aprobada;745;SW01;0;NULL;Regular;1481;1.27;77.09;3338.35;2;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06888;04:59.1;A000068;A001840;1221.38;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6888;PIN;0;Aprobada;511;SW01;0;NULL;Regular;1481;1.27;77.09;1307.76;3;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06889;04:49.1;A000068;A001840;980.93;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6889;PIN;0;Aprobada;748;SW01;0;NULL;Regular;1481;1.27;77.09;855.2;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06890;04:39.1;A000068;A001840;1252.48;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6890;PIN;0;Aprobada;816;SW01;0;NULL;Regular;1481;1.27;77.09;1304.62;0;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06891;04:29.1;A000068;A001840;4537.3;PEN;Pago;AGT;T0058;M0026;**** **** **** 6891;OTP;0;Fraudulenta;481;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3958.31;9;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06892;04:19.1;A000068;A001840;3441.67;PEN;Pago;AGT;T0058;M0026;**** **** **** 6892;OTP;0;Aprobada;608;SW01;0;NULL;Regular;1481;1.27;77.09;3500.89;5;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06893;04:09.1;A000068;A001840;3696.15;PEN;Pago;AGT;T0058;M0026;**** **** **** 6893;OTP;0;Aprobada;188;SW01;0;NULL;Regular;1481;1.27;77.09;3251.52;9;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06894;03:59.1;A000068;A001840;3468.43;PEN;Pago;AGT;T0058;M0026;**** **** **** 6894;OTP;0;Aprobada;417;SW01;0;NULL;Regular;1481;1.27;77.09;3962.01;5;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06895;03:49.1;A000068;A001840;2808.22;PEN;Pago;AGT;T0058;M0026;**** **** **** 6895;OTP;0;Aprobada;466;SW01;0;NULL;Regular;1481;1.27;77.09;2754.16;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06896;03:39.1;A000068;A001840;1807.63;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6896;PIN;0;Aprobada;907;SW01;0;NULL;Regular;1481;1.27;77.09;1959.5;3;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06897;03:29.1;A000068;A001840;59.87;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6897;PIN;0;Aprobada;906;SW01;0;NULL;Regular;1481;1.27;77.09;65.87;8;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06898;03:19.1;A000068;A001840;3306.21;PEN;Pago;AGT;T0058;M0026;**** **** **** 6898;OTP;0;Aprobada;434;SW01;0;NULL;Regular;1481;1.27;77.09;3199.58;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06899;03:09.1;A000068;A001840;1131.04;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6899;PIN;0;Aprobada;997;SW01;0;NULL;Regular;1481;1.27;77.09;1150.46;9;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06900;02:59.1;A000068;A001840;1381.1;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6900;PIN;0;Rechazada;190;SW01;0;NULL;Regular;1481;1.27;77.09;1536.77;4;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06901;02:49.1;A000068;A001840;4286.97;PEN;Pago;AGT;T0058;M0026;**** **** **** 6901;OTP;0;Fraudulenta;520;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4986.01;0;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06902;02:39.1;A000068;A001840;2053.12;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6902;PIN;0;Aprobada;338;SW01;0;NULL;Regular;1481;1.27;77.09;1969.51;1;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06903;02:29.1;A000068;A001840;2503.46;PEN;Pago;AGT;T0058;M0026;**** **** **** 6903;OTP;0;Aprobada;860;SW01;0;NULL;Regular;1481;1.27;77.09;2805.24;9;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06904;02:19.1;A000068;A001840;3125.3;PEN;Pago;AGT;T0058;M0026;**** **** **** 6904;OTP;0;Aprobada;595;SW01;0;NULL;Regular;1481;1.27;77.09;3074.3;6;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06905;02:09.1;A000068;A001840;3180.9;PEN;Pago;AGT;T0058;M0026;**** **** **** 6905;OTP;0;Aprobada;186;SW01;0;NULL;Regular;1481;1.27;77.09;2891.84;1;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06906;01:59.1;A000068;A001840;883.27;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6906;PIN;0;Aprobada;158;SW01;0;NULL;Regular;1481;1.27;77.09;959.87;9;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06907;01:49.1;A000068;A001840;2150.25;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6907;PIN;0;Aprobada;465;SW01;0;NULL;Regular;1481;1.27;77.09;2490.78;2;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06908;01:39.1;A000068;A001840;838.95;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6908;PIN;0;Aprobada;473;SW01;0;NULL;Regular;1481;1.27;77.09;687.77;2;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06909;01:29.1;A000068;A001840;1113.73;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6909;PIN;0;Aprobada;589;SW01;0;NULL;Regular;1481;1.27;77.09;1310.5;3;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06910;01:19.1;A000068;A001840;650.25;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6910;PIN;0;Aprobada;366;SW01;0;NULL;Regular;1481;1.27;77.09;740.79;6;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06911;01:09.1;A000068;A001840;2604.47;PEN;Pago;AGT;T0058;M0026;**** **** **** 6911;OTP;0;Aprobada;223;SW01;0;NULL;Regular;1481;1.27;77.09;2361.93;4;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06912;00:59.1;A000068;A001840;167.22;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6912;PIN;0;Aprobada;543;SW01;0;NULL;Regular;1481;1.27;77.09;167.77;1;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06913;00:49.1;A000068;A001840;957.07;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6913;PIN;0;Aprobada;575;SW01;0;NULL;Regular;1481;1.27;77.09;865.69;1;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06914;00:39.1;A000068;A001840;1066.12;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6914;PIN;0;Aprobada;745;SW01;0;NULL;Regular;1481;1.27;77.09;1250.09;2;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06915;00:29.1;A000068;A001840;4194.14;PEN;Pago;AGT;T0058;M0026;**** **** **** 6915;OTP;0;Fraudulenta;750;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3884.81;1;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06916;00:19.1;A000068;A001840;1442.71;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6916;PIN;0;Aprobada;876;SW01;0;NULL;Regular;1481;1.27;77.09;1356.78;7;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06917;00:09.1;A000068;A001840;2197.52;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6917;PIN;0;Aprobada;312;SW01;0;NULL;Regular;1481;1.27;77.09;2256.01;6;22;3;0;0;E-commerce;43.57;107.82;High;MX
TX06918;59:59.1;A000068;A001840;2652.06;PEN;Pago;AGT;T0058;M0026;**** **** **** 6918;OTP;0;Aprobada;574;SW01;0;NULL;Regular;1481;1.27;77.09;2192.42;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06919;59:49.1;A000068;A001840;3616.59;PEN;Pago;AGT;T0058;M0026;**** **** **** 6919;OTP;0;Aprobada;762;SW01;0;NULL;Regular;1481;1.27;77.09;3035.24;8;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06920;59:39.1;A000068;A001840;1893.25;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6920;PIN;0;Aprobada;900;SW01;0;NULL;Regular;1481;1.27;77.09;1995.6;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06921;59:29.1;A000068;A001840;28.68;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6921;PIN;0;Aprobada;164;SW01;0;NULL;Regular;1481;1.27;77.09;29.77;4;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06922;59:19.1;A000068;A001840;3727.17;PEN;Pago;AGT;T0058;M0026;**** **** **** 6922;OTP;0;Aprobada;415;SW01;0;NULL;Regular;1481;1.27;77.09;3846.24;3;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06923;59:09.1;A000068;A001840;3438.56;PEN;Pago;AGT;T0058;M0026;**** **** **** 6923;OTP;0;Aprobada;583;SW01;0;NULL;Regular;1481;1.27;77.09;3754.56;9;21;3;0;0;E-commerce;43.57;107.82;High;MX
TX06924;58:59.1;A000068;A001840;545.4;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 6924;PIN;0;Aprobada;457;SW01;0;NULL;Regular;1481;1.27;77.09;650.14;1;21;3;0;0;E-commerce;43.57;107.82;High;MX
